prefixo,nome,transmissao,valor_leitura_flu,valor,intervalo
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.5,,2018-10-01 07:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.8,,2018-10-01 07:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.4,,2018-10-01 08:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.9,,2018-10-01 08:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-01 08:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.0,,2018-10-01 08:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.5,,2018-10-01 08:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.1,,2018-10-01 08:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.3,,2018-10-01 09:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-01 09:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.9,,2018-10-01 09:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.9,,2018-10-01 09:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.7,,2018-10-01 09:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.8,,2018-10-01 09:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.3,,2018-10-01 10:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.0,,2018-10-01 10:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.3,,2018-10-01 10:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.5,,2018-10-01 10:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.7,,2018-10-01 10:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.9,,2018-10-01 10:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.4,,2018-10-01 11:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.9,,2018-10-01 11:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.4,,2018-10-01 11:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.4,,2018-10-01 11:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.5,,2018-10-01 11:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.5,,2018-10-01 11:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.4,,2018-10-01 12:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.4,,2018-10-01 12:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.0,,2018-10-01 12:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.6,,2018-10-01 12:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.1,,2018-10-01 12:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.0,,2018-10-01 12:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.41,,2018-10-01 13:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.41,,2018-10-01 13:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.7,,2018-10-01 13:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.3,,2018-10-01 13:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.3,,2018-10-01 13:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-01 13:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.6,,2018-10-01 14:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.6,,2018-10-01 14:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.7,,2018-10-01 14:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.9,,2018-10-01 14:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.6,,2018-10-01 14:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.8,,2018-10-01 14:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.0,,2018-10-01 15:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-01 15:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.9,,2018-10-01 15:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.3,,2018-10-01 15:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.1,,2018-10-01 15:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.1,,2018-10-01 15:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.2,,2018-10-01 16:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.6,,2018-10-01 16:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.2,,2018-10-01 16:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.7,,2018-10-01 16:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-01 16:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.1,,2018-10-01 16:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.9,,2018-10-01 17:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.805,,2018-10-01 17:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.1,,2018-10-01 17:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.1,,2018-10-01 17:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.0,,2018-10-01 17:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.5,,2018-10-01 17:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.8,,2018-10-01 18:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.5,,2018-10-01 18:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.195,,2018-10-01 18:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.0,,2018-10-01 18:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.0,,2018-10-01 18:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.695,,2018-10-01 18:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.805,,2018-10-01 19:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.9,,2018-10-01 19:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.8,,2018-10-01 19:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.8,,2018-10-01 19:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.9,,2018-10-01 19:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.5,,2018-10-01 19:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.195,,2018-10-01 20:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.1,,2018-10-01 20:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.5,,2018-10-01 20:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.195,,2018-10-01 20:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.3,,2018-10-01 20:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.4,,2018-10-01 20:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.195,,2018-10-01 21:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.5,,2018-10-01 21:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.5,,2018-10-01 21:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.1,,2018-10-01 21:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.5,,2018-10-01 21:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.5,,2018-10-01 21:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.6,,2018-10-01 22:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.195,,2018-10-01 22:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.6,,2018-10-01 22:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.9,,2018-10-01 22:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.195,,2018-10-01 22:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.305,,2018-10-01 22:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.1,,2018-10-01 23:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.1,,2018-10-01 23:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.6,,2018-10-01 23:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.7,,2018-10-01 23:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.805,,2018-10-01 23:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.805,,2018-10-01 23:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.0,,2018-10-02 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.0,,2018-10-02 00:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.1,,2018-10-02 00:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.6,,2018-10-02 00:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.9,,2018-10-02 00:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.7,,2018-10-02 00:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.0,,2018-10-02 01:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.4,,2018-10-02 01:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.9,,2018-10-02 01:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.9,,2018-10-02 01:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.0,,2018-10-02 01:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.5,,2018-10-02 01:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-02 02:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.4,,2018-10-02 02:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.4,,2018-10-02 02:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73336.2,,2018-10-02 02:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.8,,2018-10-02 02:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.195,,2018-10-02 02:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.7,,2018-10-02 03:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.7,,2018-10-02 03:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.0,,2018-10-02 03:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.5,,2018-10-02 03:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.4,,2018-10-02 03:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.3,,2018-10-02 03:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.2,,2018-10-02 04:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.2,,2018-10-02 04:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.1,,2018-10-02 04:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.4,,2018-10-02 04:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-02 04:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.1,,2018-10-02 04:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-02 05:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.2,,2018-10-02 05:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.805,,2018-10-02 05:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.7,,2018-10-02 05:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.7,,2018-10-02 05:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-02 05:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.2,,2018-10-02 06:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-02 06:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.4,,2018-10-02 06:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.6,,2018-10-02 06:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.7,,2018-10-02 06:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-02 06:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-02 07:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.5,,2018-10-02 07:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.2,,2018-10-02 07:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.6,,2018-10-02 07:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.8,,2018-10-02 07:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.4,,2018-10-02 07:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.0,,2018-10-02 08:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.6,,2018-10-02 08:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.7,,2018-10-02 08:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.9,,2018-10-02 08:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.305,,2018-10-02 08:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.9,,2018-10-02 08:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.9,,2018-10-02 09:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.5,,2018-10-02 09:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.4,,2018-10-02 09:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.1,,2018-10-02 09:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.7,,2018-10-02 09:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.6,,2018-10-02 09:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.4,,2018-10-02 10:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.695,,2018-10-02 10:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.1,,2018-10-02 10:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.6,,2018-10-02 10:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.195,,2018-10-02 10:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.195,,2018-10-02 10:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73327.305,,2018-10-02 11:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.9,,2018-10-02 11:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.1,,2018-10-02 11:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73325.5,,2018-10-02 11:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73324.59,,2018-10-02 11:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73323.3,,2018-10-02 11:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73323.9,,2018-10-02 12:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73323.4,,2018-10-02 12:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73322.805,,2018-10-02 12:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73323.5,,2018-10-02 12:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73323.1,,2018-10-02 12:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73323.0,,2018-10-02 12:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73322.5,,2018-10-02 13:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73325.0,,2018-10-02 13:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73324.1,,2018-10-02 13:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73325.41,,2018-10-02 13:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.5,,2018-10-02 13:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.2,,2018-10-02 13:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.5,,2018-10-02 14:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73324.0,,2018-10-02 14:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73327.4,,2018-10-02 14:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.5,,2018-10-02 14:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73327.195,,2018-10-02 14:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.5,,2018-10-02 14:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.8,,2018-10-02 15:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73327.305,,2018-10-02 15:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.8,,2018-10-02 15:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.0,,2018-10-02 15:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.4,,2018-10-02 15:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.4,,2018-10-02 15:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.0,,2018-10-02 16:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.7,,2018-10-02 16:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.5,,2018-10-02 16:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.4,,2018-10-02 16:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.0,,2018-10-02 16:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.0,,2018-10-02 16:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.0,,2018-10-02 17:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.4,,2018-10-02 17:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.9,,2018-10-02 17:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73328.9,,2018-10-02 17:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.0,,2018-10-02 17:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73326.7,,2018-10-02 17:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.6,,2018-10-02 18:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.1,,2018-10-02 18:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.1,,2018-10-02 18:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.1,,2018-10-02 18:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.5,,2018-10-02 18:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73329.9,,2018-10-02 18:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.3,,2018-10-02 19:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.805,,2018-10-02 19:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.2,,2018-10-02 19:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.195,,2018-10-02 19:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.0,,2018-10-02 19:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.6,,2018-10-02 19:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.3,,2018-10-02 20:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.41,,2018-10-02 20:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.8,,2018-10-02 20:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73330.0,,2018-10-02 20:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.7,,2018-10-02 20:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.9,,2018-10-02 20:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.805,,2018-10-02 21:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73336.0,,2018-10-02 21:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73336.8,,2018-10-02 21:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.5,,2018-10-02 21:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.6,,2018-10-02 21:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73336.1,,2018-10-02 21:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.1,,2018-10-02 22:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.6,,2018-10-02 22:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.6,,2018-10-02 22:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.3,,2018-10-02 22:30:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73331.9,,2018-10-02 22:40:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.305,,2018-10-02 22:50:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73332.6,,2018-10-02 23:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73333.6,,2018-10-02 23:10:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73335.305,,2018-10-02 23:20:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,73334.4,,2018-10-02 23:30:00 UTC
