,intervalo,valor_leitura_flu_1000580,valor_leitura_flu_1000958,valor_leitura_flu_143,valor_leitura_flu_280,valor_leitura_flu_413,valor_leitura_flu_563,valor_leitura_plu_1000370,valor_leitura_plu_1000380,valor_leitura_plu_1000400,valor_leitura_plu_1000410,valor_leitura_plu_1000430,valor_leitura_plu_1000490,valor_leitura_plu_1000500,valor_leitura_plu_1000510,valor_leitura_plu_1000868,valor_leitura_plu_1000958,valor_leitura_plu_143,valor_leitura_plu_280,valor_leitura_plu_283,valor_leitura_plu_413,valor_leitura_plu_511,valor_leitura_plu_514,valor_leitura_plu_563,valor_leitura_plu_629
0,2019-01-01 02:00:00 UTC,77200.5,72416.1,73334.195,73513.8,71665.695,74569.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2019-01-01 02:10:00 UTC,77200.2,72417.2,73336.8,73513.9,71664.6,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-01-01 02:20:00 UTC,77200.5,72417.2,73336.8,73512.8,71664.6,74569.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2019-01-01 02:30:00 UTC,77200.3,72418.2,73336.8,73512.91,71665.695,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2019-01-01 02:40:00 UTC,77200.5,72418.2,73335.9,73512.8,71664.6,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2019-01-01 02:50:00 UTC,77200.5,72418.2,73335.5,73512.59,71664.6,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2019-01-01 03:00:00 UTC,77200.5,72417.2,73334.195,73512.41,71664.6,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2019-01-01 03:10:00 UTC,77200.7,72417.2,73333.5,73513.1,71664.6,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2019-01-01 03:20:00 UTC,77200.5,72417.2,73332.2,73511.6,71665.695,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2019-01-01 03:30:00 UTC,77200.5,72415.1,73332.6,73511.5,71665.695,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2019-01-01 03:40:00 UTC,77200.5,72415.1,73332.6,73510.9,71665.695,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2019-01-01 03:50:00 UTC,77200.41,72415.1,73330.6,73511.6,71665.695,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2019-01-01 04:00:00 UTC,77200.2,72414.1,73333.1,73511.4,71665.695,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2019-01-01 04:10:00 UTC,77200.5,72413.1,73333.4,73511.4,71665.805,74569.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2019-01-01 04:20:00 UTC,77200.6,72412.0,73333.5,73510.5,71664.6,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2019-01-01 04:30:00 UTC,77200.7,72410.0,73333.9,73511.5,71665.805,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2019-01-01 04:40:00 UTC,77200.5,72407.9,73332.1,73511.1,71665.805,74569.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2019-01-01 04:50:00 UTC,77200.5,72406.9,73331.8,73511.0,71663.5,74568.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2019-01-01 05:00:00 UTC,77200.2,72405.8,73333.5,73510.1,71663.5,74568.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2019-01-01 05:10:00 UTC,77200.7,72404.8,73334.805,73510.195,71663.5,74568.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2019-01-01 05:20:00 UTC,77200.5,72403.805,73331.9,73510.305,71662.41,74568.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2019-01-01 05:30:00 UTC,77200.5,72403.805,73333.0,73509.5,71661.3,74568.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2019-01-01 05:40:00 UTC,77200.3,72403.805,73331.41,73509.695,71659.1,74568.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2019-01-01 05:50:00 UTC,77200.0,72403.805,73331.9,73509.195,71660.195,74568.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2019-01-01 06:00:00 UTC,77200.2,72403.805,73331.9,73510.8,71659.1,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2019-01-01 06:10:00 UTC,77200.2,72404.8,73332.6,73511.6,71656.9,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2019-01-01 06:20:00 UTC,77200.2,72406.9,73333.6,73509.5,71655.9,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2019-01-01 06:30:00 UTC,77199.91,72406.9,73331.41,73509.5,71654.7,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2019-01-01 06:40:00 UTC,77200.2,72406.9,73333.1,73512.0,71654.7,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2019-01-01 06:50:00 UTC,77199.8,72405.9,73333.5,73515.195,71653.6,74568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2019-01-01 07:00:00 UTC,77199.8,72404.8,73330.7,73513.3,71652.5,74568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2019-01-01 07:10:00 UTC,77199.91,72403.805,73332.3,73515.1,71652.5,74569.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2019-01-01 07:20:00 UTC,77199.8,72402.805,73332.4,73515.195,71652.5,74569.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2019-01-01 07:30:00 UTC,77199.8,72402.9,73331.9,73514.3,71653.6,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2019-01-01 07:40:00 UTC,77199.91,72401.7,73331.0,73515.4,71653.6,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2019-01-01 07:50:00 UTC,77200.3,72401.7,73330.7,73514.3,71653.6,74569.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2019-01-01 08:00:00 UTC,77200.2,72401.7,73330.3,73514.805,71653.6,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2019-01-01 08:10:00 UTC,77200.5,72401.7,73330.7,73514.4,71653.6,74568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2019-01-01 08:20:00 UTC,77200.2,72400.7,73331.41,73512.91,71653.6,74568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2019-01-01 08:30:00 UTC,77200.3,72400.7,73331.9,73514.5,71652.5,74568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2019-01-01 08:40:00 UTC,77200.5,72400.2,73331.9,73514.0,71652.5,74568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-01-01 08:50:00 UTC,77200.5,72399.7,73332.4,73514.2,71651.5,74568.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-01-01 09:00:00 UTC,77200.2,72399.7,73332.4,73513.8,71651.4,74568.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2019-01-01 09:10:00 UTC,77200.3,72398.6,73332.6,73513.7,71651.5,74569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2019-01-01 09:20:00 UTC,77200.09,72398.6,73331.2,73514.3,71650.3,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2019-01-01 09:30:00 UTC,77200.09,72398.6,73331.9,73514.9,71649.2,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2019-01-01 09:40:00 UTC,77200.2,72398.6,73330.1,73515.0,71649.2,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2019-01-01 09:50:00 UTC,77199.91,72398.6,73329.7,73512.41,71649.2,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2019-01-01 10:00:00 UTC,77200.2,72397.6,73331.8,73514.2,71648.2,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2019-01-01 10:10:00 UTC,77199.8,72398.6,73331.3,73514.9,71647.195,74568.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2019-01-01 10:20:00 UTC,77199.8,72396.6,73331.7,73514.6,71646.1,74568.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2019-01-01 10:30:00 UTC,77199.91,72396.6,73331.3,73514.6,71645.1,74568.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2019-01-01 10:40:00 UTC,77199.4,72396.6,73328.4,73512.59,71644.0,74568.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2019-01-01 10:50:00 UTC,77199.4,72395.4,73328.0,73514.3,71641.805,74567.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2019-01-01 11:00:00 UTC,77199.7,72395.4,73327.9,73516.195,71641.7,74567.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2019-01-01 11:10:00 UTC,77198.9,72394.4,73326.9,73510.0,71641.7,74566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2019-01-01 11:20:00 UTC,77198.8,72393.3,73325.09,73506.7,71639.6,74565.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2019-01-01 11:30:00 UTC,77197.6,72392.3,73325.0,73509.0,71639.6,74565.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2019-01-01 11:40:00 UTC,77197.9,72392.3,73323.2,73504.9,71638.4,74564.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2019-01-01 11:50:00 UTC,77197.5,72390.1,73323.1,73508.5,71638.4,74564.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2019-01-01 12:00:00 UTC,77197.305,72390.1,73323.8,73507.2,71638.4,74564.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2019-01-01 12:10:00 UTC,77197.195,72390.0,73323.3,73508.3,71638.4,74564.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2019-01-01 12:20:00 UTC,77196.695,72389.0,73323.7,73506.9,71638.4,74564.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2019-01-01 12:30:00 UTC,77196.695,72388.9,73324.4,73505.0,71637.3,74564.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2019-01-01 12:40:00 UTC,77197.0,72387.8,73324.8,73509.5,71638.4,74564.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2019-01-01 12:50:00 UTC,77196.4,72386.8,73325.09,73506.0,71639.5,74564.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2019-01-01 13:00:00 UTC,77196.0,72387.8,73324.3,73509.4,71639.4,74564.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2019-01-01 13:10:00 UTC,77195.5,72388.8,73324.4,73506.2,71640.4,74564.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2019-01-01 13:20:00 UTC,77195.4,72388.8,73326.3,73506.3,71640.5,74564.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2019-01-01 13:30:00 UTC,77195.0,72388.8,73323.8,73505.2,71640.4,74564.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2019-01-01 13:40:00 UTC,77195.6,72389.805,73327.195,73505.7,71640.4,74563.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2019-01-01 13:50:00 UTC,77196.4,72392.8,73327.195,73505.7,71639.3,74564.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2019-01-01 14:00:00 UTC,77196.195,72395.9,73326.9,73506.3,71640.4,74564.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2019-01-01 14:10:00 UTC,77196.1,72396.9,73327.805,73506.9,71640.4,74564.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2019-01-01 14:20:00 UTC,77195.695,72396.9,73328.4,73508.3,71640.305,74565.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2019-01-01 14:30:00 UTC,77196.6,72395.9,73328.5,73508.195,71641.4,74565.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2019-01-01 14:40:00 UTC,77196.195,72396.0,73328.9,73509.0,71641.4,74564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2019-01-01 14:50:00 UTC,77195.8,72395.9,73328.9,73509.305,71642.5,74565.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2019-01-01 15:00:00 UTC,77196.195,72395.9,73328.805,73508.6,71643.59,74565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2019-01-01 15:10:00 UTC,77197.305,72396.9,73328.305,73508.1,71644.7,74566.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2019-01-01 15:20:00 UTC,77197.4,72399.0,73327.5,73508.9,71648.0,74565.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2019-01-01 15:30:00 UTC,77197.195,72399.0,73327.1,73509.195,71648.0,74565.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2019-01-01 15:40:00 UTC,77197.5,72400.0,73328.0,73508.195,71649.8,74564.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2019-01-01 15:50:00 UTC,77196.4,72402.1,73327.5,73508.195,71650.09,74566.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2019-01-01 16:00:00 UTC,77197.305,72403.4,73328.0,73508.9,71650.2,74564.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2019-01-01 16:10:00 UTC,77195.9,72403.1,73326.7,73508.5,71650.09,74566.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2019-01-01 16:20:00 UTC,77196.5,72402.1,73329.7,73509.9,71649.0,74565.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2019-01-01 16:30:00 UTC,77195.3,72402.1,73330.5,73509.805,71650.09,74564.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2019-01-01 16:40:00 UTC,77195.8,72399.91,73330.6,73508.9,71650.09,74563.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2019-01-01 16:50:00 UTC,77195.9,72401.0,73331.09,73508.6,71650.09,74563.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2019-01-01 17:00:00 UTC,77195.695,72399.91,73332.2,73509.0,71651.3,74565.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2019-01-01 17:10:00 UTC,77195.5,72400.0,73332.6,73509.6,71648.9,74564.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2019-01-01 17:20:00 UTC,77195.1,72396.9,73330.7,73509.305,71650.0,74563.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2019-01-01 17:30:00 UTC,77195.6,72399.8,73333.1,73509.5,71650.0,74563.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2019-01-01 17:40:00 UTC,77195.0,72402.195,73332.7,73509.4,71651.1,74563.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2019-01-01 17:50:00 UTC,77195.5,72403.195,73332.9,73509.195,71651.1,74563.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2019-01-01 18:00:00 UTC,77196.0,72404.305,73333.3,73510.0,71652.195,74563.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2019-01-01 18:10:00 UTC,77196.4,72406.41,73332.8,73509.805,71651.1,74563.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2019-01-01 18:20:00 UTC,77196.6,72406.41,73333.4,73511.0,71651.1,74564.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2019-01-01 18:30:00 UTC,77197.195,72408.5,73334.195,73510.305,71651.1,74565.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2019-01-01 18:40:00 UTC,77196.805,72409.5,73333.0,73510.0,71652.305,74565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2019-01-01 18:50:00 UTC,77196.805,72409.6,73333.9,73510.1,71653.305,74565.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2019-01-01 19:00:00 UTC,77197.805,72411.7,73333.9,73512.09,71653.305,74566.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2019-01-01 19:10:00 UTC,77197.9,72411.7,73332.6,73511.8,71654.6,74566.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2019-01-01 19:20:00 UTC,77197.6,72412.7,73330.7,73511.7,71656.7,74566.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2019-01-01 19:30:00 UTC,77198.0,72411.7,73331.41,73511.3,71656.7,74566.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2019-01-01 19:40:00 UTC,77198.1,72411.8,73330.6,73511.9,71659.0,74567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2019-01-01 19:50:00 UTC,77198.3,72409.695,73331.0,73512.0,71660.1,74567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2019-01-01 20:00:00 UTC,77198.3,72408.695,73329.5,73511.4,71657.8,74567.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
109,2019-01-01 20:10:00 UTC,77198.8,72407.6,73332.4,73511.1,71659.0,74567.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2019-01-01 20:20:00 UTC,77199.2,72407.6,73332.8,73511.3,71659.0,74568.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2019-01-01 20:30:00 UTC,77199.0,72407.6,73333.195,73510.9,71660.0,74567.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4
112,2019-01-01 20:40:00 UTC,77199.0,72408.695,73333.195,73512.3,71673.3,74568.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,0.8,0.4,0.0,0.0,0.0,1.8
