,intervalo,valor_leitura_flu_413
0,2019-01-01 02:00:00 UTC,71665.695
1,2019-01-01 02:10:00 UTC,71664.6
2,2019-01-01 02:20:00 UTC,71664.6
3,2019-01-01 02:30:00 UTC,71665.695
4,2019-01-01 02:40:00 UTC,71664.6
5,2019-01-01 02:50:00 UTC,71664.6
6,2019-01-01 03:00:00 UTC,71664.6
7,2019-01-01 03:10:00 UTC,71664.6
8,2019-01-01 03:20:00 UTC,71665.695
9,2019-01-01 03:30:00 UTC,71665.695
10,2019-01-01 03:40:00 UTC,71665.695
11,2019-01-01 03:50:00 UTC,71665.695
12,2019-01-01 04:00:00 UTC,71665.695
13,2019-01-01 04:10:00 UTC,71665.805
14,2019-01-01 04:20:00 UTC,71664.6
15,2019-01-01 04:30:00 UTC,71665.805
16,2019-01-01 04:40:00 UTC,71665.805
17,2019-01-01 04:50:00 UTC,71663.5
18,2019-01-01 05:00:00 UTC,71663.5
19,2019-01-01 05:10:00 UTC,71663.5
20,2019-01-01 05:20:00 UTC,71662.41
21,2019-01-01 05:30:00 UTC,71661.3
22,2019-01-01 05:40:00 UTC,71659.1
23,2019-01-01 05:50:00 UTC,71660.195
24,2019-01-01 06:00:00 UTC,71659.1
25,2019-01-01 06:10:00 UTC,71656.9
26,2019-01-01 06:20:00 UTC,71655.9
27,2019-01-01 06:30:00 UTC,71654.7
28,2019-01-01 06:40:00 UTC,71654.7
29,2019-01-01 06:50:00 UTC,71653.6
30,2019-01-01 07:00:00 UTC,71652.5
31,2019-01-01 07:10:00 UTC,71652.5
32,2019-01-01 07:20:00 UTC,71652.5
33,2019-01-01 07:30:00 UTC,71653.6
34,2019-01-01 07:40:00 UTC,71653.6
35,2019-01-01 07:50:00 UTC,71653.6
36,2019-01-01 08:00:00 UTC,71653.6
37,2019-01-01 08:10:00 UTC,71653.6
38,2019-01-01 08:20:00 UTC,71653.6
39,2019-01-01 08:30:00 UTC,71652.5
40,2019-01-01 08:40:00 UTC,71652.5
41,2019-01-01 08:50:00 UTC,71651.5
42,2019-01-01 09:00:00 UTC,71651.4
43,2019-01-01 09:10:00 UTC,71651.5
44,2019-01-01 09:20:00 UTC,71650.3
45,2019-01-01 09:30:00 UTC,71649.2
46,2019-01-01 09:40:00 UTC,71649.2
47,2019-01-01 09:50:00 UTC,71649.2
48,2019-01-01 10:00:00 UTC,71648.2
49,2019-01-01 10:10:00 UTC,71647.195
50,2019-01-01 10:20:00 UTC,71646.1
51,2019-01-01 10:30:00 UTC,71645.1
52,2019-01-01 10:40:00 UTC,71644.0
53,2019-01-01 10:50:00 UTC,71641.805
54,2019-01-01 11:00:00 UTC,71641.7
55,2019-01-01 11:10:00 UTC,71641.7
56,2019-01-01 11:20:00 UTC,71639.6
57,2019-01-01 11:30:00 UTC,71639.6
58,2019-01-01 11:40:00 UTC,71638.4
59,2019-01-01 11:50:00 UTC,71638.4
60,2019-01-01 12:00:00 UTC,71638.4
61,2019-01-01 12:10:00 UTC,71638.4
62,2019-01-01 12:20:00 UTC,71638.4
63,2019-01-01 12:30:00 UTC,71637.3
64,2019-01-01 12:40:00 UTC,71638.4
65,2019-01-01 12:50:00 UTC,71639.5
66,2019-01-01 13:00:00 UTC,71639.4
67,2019-01-01 13:10:00 UTC,71640.4
68,2019-01-01 13:20:00 UTC,71640.5
69,2019-01-01 13:30:00 UTC,71640.4
70,2019-01-01 13:40:00 UTC,71640.4
71,2019-01-01 13:50:00 UTC,71639.3
72,2019-01-01 14:00:00 UTC,71640.4
73,2019-01-01 14:10:00 UTC,71640.4
74,2019-01-01 14:20:00 UTC,71640.305
75,2019-01-01 14:30:00 UTC,71641.4
76,2019-01-01 14:40:00 UTC,71641.4
77,2019-01-01 14:50:00 UTC,71642.5
78,2019-01-01 15:00:00 UTC,71643.59
79,2019-01-01 15:10:00 UTC,71644.7
80,2019-01-01 15:20:00 UTC,71648.0
81,2019-01-01 15:30:00 UTC,71648.0
82,2019-01-01 15:40:00 UTC,71649.8
83,2019-01-01 15:50:00 UTC,71650.09
84,2019-01-01 16:00:00 UTC,71650.2
85,2019-01-01 16:10:00 UTC,71650.09
86,2019-01-01 16:20:00 UTC,71649.0
87,2019-01-01 16:30:00 UTC,71650.09
88,2019-01-01 16:40:00 UTC,71650.09
89,2019-01-01 16:50:00 UTC,71650.09
90,2019-01-01 17:00:00 UTC,71651.3
91,2019-01-01 17:10:00 UTC,71648.9
92,2019-01-01 17:20:00 UTC,71650.0
93,2019-01-01 17:30:00 UTC,71650.0
94,2019-01-01 17:40:00 UTC,71651.1
95,2019-01-01 17:50:00 UTC,71651.1
96,2019-01-01 18:00:00 UTC,71652.195
97,2019-01-01 18:10:00 UTC,71651.1
98,2019-01-01 18:20:00 UTC,71651.1
99,2019-01-01 18:30:00 UTC,71651.1
100,2019-01-01 18:40:00 UTC,71652.305
101,2019-01-01 18:50:00 UTC,71653.305
102,2019-01-01 19:00:00 UTC,71653.305
103,2019-01-01 19:10:00 UTC,71654.6
104,2019-01-01 19:20:00 UTC,71656.7
105,2019-01-01 19:30:00 UTC,71656.7
106,2019-01-01 19:40:00 UTC,71659.0
107,2019-01-01 19:50:00 UTC,71660.1
108,2019-01-01 20:00:00 UTC,71657.8
109,2019-01-01 20:10:00 UTC,71659.0
110,2019-01-01 20:20:00 UTC,71659.0
111,2019-01-01 20:30:00 UTC,71660.0
112,2019-01-01 20:40:00 UTC,71673.3
113,2019-01-01 20:50:00 UTC,71701.9
114,2019-01-01 21:00:00 UTC,71768.1
115,2019-01-01 21:10:00 UTC,71806.3
116,2019-01-01 21:20:00 UTC,71811.3
117,2019-01-01 21:30:00 UTC,71809.695
118,2019-01-01 21:40:00 UTC,71827.195
119,2019-01-01 21:50:00 UTC,71859.1
120,2019-01-01 22:00:00 UTC,71868.7
121,2019-01-01 22:10:00 UTC,71859.805
122,2019-01-01 22:20:00 UTC,71840.1
123,2019-01-01 22:30:00 UTC,71818.1
124,2019-01-01 22:40:00 UTC,71798.3
125,2019-01-01 22:50:00 UTC,71782.4
126,2019-01-01 23:00:00 UTC,71769.1
127,2019-01-01 23:10:00 UTC,71759.805
128,2019-01-01 23:20:00 UTC,71753.195
129,2019-01-01 23:30:00 UTC,71748.3
130,2019-01-01 23:40:00 UTC,71745.0
131,2019-01-01 23:50:00 UTC,71741.6
132,2019-01-02 00:00:00 UTC,71738.3
133,2019-01-02 00:10:00 UTC,71736.6
134,2019-01-02 00:20:00 UTC,71734.5
135,2019-01-02 00:30:00 UTC,71732.2
136,2019-01-02 00:40:00 UTC,71730.0
137,2019-01-02 00:50:00 UTC,71727.805
138,2019-01-02 01:00:00 UTC,71725.09
139,2019-01-02 01:10:00 UTC,71724.0
140,2019-01-02 01:20:00 UTC,71721.805
141,2019-01-02 01:30:00 UTC,71720.1
142,2019-01-02 01:40:00 UTC,71717.4
143,2019-01-02 01:50:00 UTC,71715.195
144,2019-01-02 02:00:00 UTC,71713.0
145,2019-01-02 02:10:00 UTC,71710.8
146,2019-01-02 02:20:00 UTC,71708.5
147,2019-01-02 02:30:00 UTC,71705.8
148,2019-01-02 02:40:00 UTC,71703.6
149,2019-01-02 02:50:00 UTC,71701.4
150,2019-01-02 03:00:00 UTC,71698.7
151,2019-01-02 03:10:00 UTC,71695.9
152,2019-01-02 03:20:00 UTC,71693.2
153,2019-01-02 03:30:00 UTC,71690.4
154,2019-01-02 03:40:00 UTC,71688.3
155,2019-01-02 03:50:00 UTC,71685.5
156,2019-01-02 04:00:00 UTC,71683.195
157,2019-01-02 04:10:00 UTC,71682.1
158,2019-01-02 04:20:00 UTC,71679.9
159,2019-01-02 04:30:00 UTC,71678.805
160,2019-01-02 04:40:00 UTC,71676.7
161,2019-01-02 04:50:00 UTC,71674.5
162,2019-01-02 05:00:00 UTC,71673.4
163,2019-01-02 05:10:00 UTC,71671.1
164,2019-01-02 05:20:00 UTC,71670.1
165,2019-01-02 05:30:00 UTC,71667.9
166,2019-01-02 05:40:00 UTC,71666.7
167,2019-01-02 05:50:00 UTC,71664.5
168,2019-01-02 06:00:00 UTC,71663.5
169,2019-01-02 06:10:00 UTC,71660.195
170,2019-01-02 06:20:00 UTC,71660.195
171,2019-01-02 06:30:00 UTC,71659.1
172,2019-01-02 06:40:00 UTC,71657.9
173,2019-01-02 06:50:00 UTC,71656.9
174,2019-01-02 07:00:00 UTC,71655.8
175,2019-01-02 07:10:00 UTC,71655.8
176,2019-01-02 07:20:00 UTC,71654.6
177,2019-01-02 07:30:00 UTC,71654.6
178,2019-01-02 07:40:00 UTC,71654.6
179,2019-01-02 07:50:00 UTC,71654.6
180,2019-01-02 08:00:00 UTC,71654.6
181,2019-01-02 08:10:00 UTC,71654.6
182,2019-01-02 08:20:00 UTC,71653.6
183,2019-01-02 08:30:00 UTC,71653.6
184,2019-01-02 08:40:00 UTC,71653.6
185,2019-01-02 08:50:00 UTC,71653.6
186,2019-01-02 09:00:00 UTC,71653.6
187,2019-01-02 09:10:00 UTC,71653.6
188,2019-01-02 09:20:00 UTC,71653.6
189,2019-01-02 09:30:00 UTC,71652.5
190,2019-01-02 09:40:00 UTC,71652.5
191,2019-01-02 09:50:00 UTC,71651.6
192,2019-01-02 10:00:00 UTC,71650.6
193,2019-01-02 10:10:00 UTC,71648.5
194,2019-01-02 10:20:00 UTC,71647.4
195,2019-01-02 10:30:00 UTC,71645.2
196,2019-01-02 10:40:00 UTC,71643.91
197,2019-01-02 10:50:00 UTC,71642.8
198,2019-01-02 11:00:00 UTC,71642.8
199,2019-01-02 11:10:00 UTC,71642.8
200,2019-01-02 11:20:00 UTC,71641.7
201,2019-01-02 11:30:00 UTC,71641.6
202,2019-01-02 11:40:00 UTC,71640.5
203,2019-01-02 11:50:00 UTC,71641.6
204,2019-01-02 12:00:00 UTC,71640.5
205,2019-01-02 12:10:00 UTC,71640.5
206,2019-01-02 12:20:00 UTC,71640.4
207,2019-01-02 12:30:00 UTC,71641.5
208,2019-01-02 12:40:00 UTC,71640.305
209,2019-01-02 12:50:00 UTC,71642.5
210,2019-01-02 13:00:00 UTC,71642.5
211,2019-01-02 13:10:00 UTC,71642.6
212,2019-01-02 13:20:00 UTC,71643.59
213,2019-01-02 13:30:00 UTC,71643.59
214,2019-01-02 13:40:00 UTC,71643.5
215,2019-01-02 13:50:00 UTC,71644.6
216,2019-01-02 14:00:00 UTC,71645.695
217,2019-01-02 14:10:00 UTC,71644.7
218,2019-01-02 14:20:00 UTC,71647.0
219,2019-01-02 14:30:00 UTC,71645.8
220,2019-01-02 14:40:00 UTC,71646.9
221,2019-01-02 14:50:00 UTC,71647.9
222,2019-01-02 15:00:00 UTC,71649.0
223,2019-01-02 15:10:00 UTC,71651.3
224,2019-01-02 15:20:00 UTC,71652.305
225,2019-01-02 15:30:00 UTC,71655.6
226,2019-01-02 15:40:00 UTC,71656.5
227,2019-01-02 15:50:00 UTC,71657.8
228,2019-01-02 16:00:00 UTC,71657.8
229,2019-01-02 16:10:00 UTC,71657.8
230,2019-01-02 16:20:00 UTC,71660.0
231,2019-01-02 16:30:00 UTC,71660.0
232,2019-01-02 16:40:00 UTC,71660.0
233,2019-01-02 16:50:00 UTC,71660.0
234,2019-01-02 17:00:00 UTC,71660.0
235,2019-01-02 17:10:00 UTC,71661.1
236,2019-01-02 17:20:00 UTC,71659.9
237,2019-01-02 17:30:00 UTC,71660.0
238,2019-01-02 17:40:00 UTC,71659.9
239,2019-01-02 17:50:00 UTC,71658.9
240,2019-01-02 18:00:00 UTC,71658.805
241,2019-01-02 18:10:00 UTC,71658.805
242,2019-01-02 18:20:00 UTC,71658.805
243,2019-01-02 18:30:00 UTC,71657.6
244,2019-01-02 18:40:00 UTC,71657.6
245,2019-01-02 18:50:00 UTC,71657.6
246,2019-01-02 19:00:00 UTC,71656.41
247,2019-01-02 19:10:00 UTC,71656.41
248,2019-01-02 19:20:00 UTC,71657.6
249,2019-01-02 19:30:00 UTC,71657.6
250,2019-01-02 19:40:00 UTC,71657.6
251,2019-01-02 19:50:00 UTC,71657.5
252,2019-01-02 20:00:00 UTC,71658.6
253,2019-01-02 20:10:00 UTC,71660.6
254,2019-01-02 20:20:00 UTC,71660.7
255,2019-01-02 20:30:00 UTC,71660.7
256,2019-01-02 20:40:00 UTC,71658.6
257,2019-01-02 20:50:00 UTC,71660.7
258,2019-01-02 21:00:00 UTC,71662.0
259,2019-01-02 21:10:00 UTC,71663.1
260,2019-01-02 21:20:00 UTC,71663.2
261,2019-01-02 21:30:00 UTC,71664.3
262,2019-01-02 21:40:00 UTC,71664.3
263,2019-01-02 21:50:00 UTC,71665.4
264,2019-01-02 22:00:00 UTC,71665.4
265,2019-01-02 22:10:00 UTC,71665.4
266,2019-01-02 22:20:00 UTC,71665.4
267,2019-01-02 22:30:00 UTC,71666.5
268,2019-01-02 22:40:00 UTC,71666.5
269,2019-01-02 22:50:00 UTC,71665.4
270,2019-01-02 23:00:00 UTC,71668.8
271,2019-01-02 23:10:00 UTC,71718.91
272,2019-01-02 23:20:00 UTC,71779.0
273,2019-01-02 23:30:00 UTC,71812.91
274,2019-01-02 23:40:00 UTC,71830.3
275,2019-01-02 23:50:00 UTC,71839.2
276,2019-01-03 00:00:00 UTC,71841.5
277,2019-01-03 00:10:00 UTC,71839.2
278,2019-01-03 00:20:00 UTC,71833.805
279,2019-01-03 00:30:00 UTC,71825.0
280,2019-01-03 00:40:00 UTC,71815.695
281,2019-01-03 00:50:00 UTC,71805.9
282,2019-01-03 01:00:00 UTC,71794.8
283,2019-01-03 01:10:00 UTC,71783.9
284,2019-01-03 01:20:00 UTC,71772.805
285,2019-01-03 01:30:00 UTC,71762.91
286,2019-01-03 01:40:00 UTC,71754.1
287,2019-01-03 01:50:00 UTC,71745.9
288,2019-01-03 02:00:00 UTC,71738.1
289,2019-01-03 02:10:00 UTC,71732.1
290,2019-01-03 02:20:00 UTC,71726.0
291,2019-01-03 02:30:00 UTC,71720.6
292,2019-01-03 02:40:00 UTC,71716.195
293,2019-01-03 02:50:00 UTC,71711.8
294,2019-01-03 03:00:00 UTC,71708.4
295,2019-01-03 03:10:00 UTC,71705.2
296,2019-01-03 03:20:00 UTC,71701.9
297,2019-01-03 03:30:00 UTC,71699.7
298,2019-01-03 03:40:00 UTC,71697.0
299,2019-01-03 03:50:00 UTC,71694.2
300,2019-01-03 04:00:00 UTC,71691.5
301,2019-01-03 04:10:00 UTC,71688.8
302,2019-01-03 04:20:00 UTC,71685.5
303,2019-01-03 04:30:00 UTC,71682.7
304,2019-01-03 04:40:00 UTC,71681.0
305,2019-01-03 04:50:00 UTC,71678.6
306,2019-01-03 05:00:00 UTC,71675.41
307,2019-01-03 05:10:00 UTC,71674.4
308,2019-01-03 05:20:00 UTC,71673.3
309,2019-01-03 05:30:00 UTC,71672.195
310,2019-01-03 05:40:00 UTC,71671.0
311,2019-01-03 05:50:00 UTC,71670.0
312,2019-01-03 06:00:00 UTC,71670.0
313,2019-01-03 06:10:00 UTC,71670.0
314,2019-01-03 06:20:00 UTC,71668.91
315,2019-01-03 06:30:00 UTC,71668.91
316,2019-01-03 06:40:00 UTC,71667.8
317,2019-01-03 06:50:00 UTC,71666.7
318,2019-01-03 07:00:00 UTC,71665.6
319,2019-01-03 07:10:00 UTC,71664.5
320,2019-01-03 07:20:00 UTC,71663.5
321,2019-01-03 07:30:00 UTC,71662.3
322,2019-01-03 07:40:00 UTC,71661.2
323,2019-01-03 07:50:00 UTC,71661.2
324,2019-01-03 08:00:00 UTC,71660.195
325,2019-01-03 08:10:00 UTC,71659.1
326,2019-01-03 08:20:00 UTC,71659.1
327,2019-01-03 08:30:00 UTC,71659.1
328,2019-01-03 08:40:00 UTC,71657.9
329,2019-01-03 08:50:00 UTC,71657.9
330,2019-01-03 09:00:00 UTC,71656.9
331,2019-01-03 09:10:00 UTC,71656.9
332,2019-01-03 09:20:00 UTC,71656.9
333,2019-01-03 09:30:00 UTC,71655.8
334,2019-01-03 09:40:00 UTC,71655.8
335,2019-01-03 09:50:00 UTC,71655.8
336,2019-01-03 10:00:00 UTC,71654.6
337,2019-01-03 10:10:00 UTC,71654.6
338,2019-01-03 10:20:00 UTC,71653.6
339,2019-01-03 10:30:00 UTC,71653.6
340,2019-01-03 10:40:00 UTC,71652.6
341,2019-01-03 10:50:00 UTC,71651.6
342,2019-01-03 11:00:00 UTC,71649.5
343,2019-01-03 11:10:00 UTC,71648.5
344,2019-01-03 11:20:00 UTC,71647.195
345,2019-01-03 11:30:00 UTC,71646.195
346,2019-01-03 11:40:00 UTC,71646.1
347,2019-01-03 11:50:00 UTC,71645.0
348,2019-01-03 12:00:00 UTC,71645.0
349,2019-01-03 12:10:00 UTC,71644.9
350,2019-01-03 12:20:00 UTC,71645.9
351,2019-01-03 12:30:00 UTC,71645.9
352,2019-01-03 12:40:00 UTC,71644.8
353,2019-01-03 12:50:00 UTC,71645.9
354,2019-01-03 13:00:00 UTC,71646.9
355,2019-01-03 13:10:00 UTC,71646.9
356,2019-01-03 13:20:00 UTC,71647.9
357,2019-01-03 13:30:00 UTC,71650.09
358,2019-01-03 13:40:00 UTC,71652.4
359,2019-01-03 13:50:00 UTC,71653.4
360,2019-01-03 14:00:00 UTC,71654.6
361,2019-01-03 14:10:00 UTC,71657.9
362,2019-01-03 14:20:00 UTC,71659.1
363,2019-01-03 14:30:00 UTC,71660.0
364,2019-01-03 14:40:00 UTC,71661.2
365,2019-01-03 14:50:00 UTC,71661.1
366,2019-01-03 15:00:00 UTC,71661.1
367,2019-01-03 15:10:00 UTC,71662.2
368,2019-01-03 15:20:00 UTC,71662.2
369,2019-01-03 15:30:00 UTC,71661.1
370,2019-01-03 15:40:00 UTC,71662.09
371,2019-01-03 15:50:00 UTC,71661.0
372,2019-01-03 16:00:00 UTC,71662.0
373,2019-01-03 16:10:00 UTC,71663.2
374,2019-01-03 16:20:00 UTC,71660.8
375,2019-01-03 16:30:00 UTC,71664.2
376,2019-01-03 16:40:00 UTC,71666.5
377,2019-01-03 16:50:00 UTC,71666.5
378,2019-01-03 17:00:00 UTC,71667.7
379,2019-01-03 17:10:00 UTC,71667.7
380,2019-01-03 17:20:00 UTC,71667.8
381,2019-01-03 17:30:00 UTC,71666.7
382,2019-01-03 17:40:00 UTC,71665.5
383,2019-01-03 17:50:00 UTC,71664.4
384,2019-01-03 18:00:00 UTC,71663.3
385,2019-01-03 18:10:00 UTC,71663.2
386,2019-01-03 18:20:00 UTC,71665.305
387,2019-01-03 18:30:00 UTC,71660.9
388,2019-01-03 18:40:00 UTC,71659.695
389,2019-01-03 18:50:00 UTC,71660.7
390,2019-01-03 19:00:00 UTC,71663.0
391,2019-01-03 19:10:00 UTC,71656.3
392,2019-01-03 19:20:00 UTC,71662.91
393,2019-01-03 19:30:00 UTC,71671.695
394,2019-01-03 19:40:00 UTC,71674.0
395,2019-01-03 19:50:00 UTC,71671.9
396,2019-01-03 20:00:00 UTC,71670.9
397,2019-01-03 20:10:00 UTC,71669.8
398,2019-01-03 20:20:00 UTC,71668.59
399,2019-01-03 20:30:00 UTC,71667.5
400,2019-01-03 20:40:00 UTC,71667.5
401,2019-01-03 20:50:00 UTC,71666.4
402,2019-01-03 21:00:00 UTC,71666.4
403,2019-01-03 21:10:00 UTC,71667.5
404,2019-01-03 21:20:00 UTC,71667.5
405,2019-01-03 21:30:00 UTC,71663.2
406,2019-01-03 21:40:00 UTC,71669.7
407,2019-01-03 21:50:00 UTC,71707.6
408,2019-01-03 22:00:00 UTC,71730.2
409,2019-01-03 22:10:00 UTC,71741.195
410,2019-01-03 22:20:00 UTC,71744.6
411,2019-01-03 22:30:00 UTC,71740.805
412,2019-01-03 22:40:00 UTC,71733.695
413,2019-01-03 22:50:00 UTC,71725.5
414,2019-01-03 23:00:00 UTC,71716.7
415,2019-01-03 23:10:00 UTC,71710.1
416,2019-01-03 23:20:00 UTC,71704.1
417,2019-01-03 23:30:00 UTC,71699.7
418,2019-01-03 23:40:00 UTC,71698.1
419,2019-01-03 23:50:00 UTC,71698.1
420,2019-01-04 00:00:00 UTC,71698.1
421,2019-01-04 00:10:00 UTC,71699.2
422,2019-01-04 00:20:00 UTC,71700.3
423,2019-01-04 00:30:00 UTC,71700.9
424,2019-01-04 00:40:00 UTC,71704.7
425,2019-01-04 00:50:00 UTC,71710.8
426,2019-01-04 01:00:00 UTC,71718.5
427,2019-01-04 01:10:00 UTC,71727.805
428,2019-01-04 01:20:00 UTC,71736.1
429,2019-01-04 01:30:00 UTC,71742.7
430,2019-01-04 01:40:00 UTC,71745.4
431,2019-01-04 01:50:00 UTC,71746.0
432,2019-01-04 02:00:00 UTC,71744.9
433,2019-01-04 02:10:00 UTC,71742.7
434,2019-01-04 02:20:00 UTC,71739.4
435,2019-01-04 02:30:00 UTC,71735.5
436,2019-01-04 02:40:00 UTC,71732.2
437,2019-01-04 02:50:00 UTC,71728.4
438,2019-01-04 03:00:00 UTC,71725.7
439,2019-01-04 03:10:00 UTC,71723.0
440,2019-01-04 03:20:00 UTC,71720.1
441,2019-01-04 03:30:00 UTC,71717.9
442,2019-01-04 03:40:00 UTC,71715.695
443,2019-01-04 03:50:00 UTC,71713.6
444,2019-01-04 04:00:00 UTC,71711.3
445,2019-01-04 04:10:00 UTC,71709.695
446,2019-01-04 04:20:00 UTC,71708.1
447,2019-01-04 04:30:00 UTC,71705.8
448,2019-01-04 04:40:00 UTC,71705.3
449,2019-01-04 04:50:00 UTC,71703.1
450,2019-01-04 05:00:00 UTC,71700.9
451,2019-01-04 05:10:00 UTC,71699.2
452,2019-01-04 05:20:00 UTC,71698.1
453,2019-01-04 05:30:00 UTC,71696.5
454,2019-01-04 05:40:00 UTC,71694.8
455,2019-01-04 05:50:00 UTC,71692.6
456,2019-01-04 06:00:00 UTC,71691.0
457,2019-01-04 06:10:00 UTC,71689.9
458,2019-01-04 06:20:00 UTC,71687.2
459,2019-01-04 06:30:00 UTC,71686.0
460,2019-01-04 06:40:00 UTC,71684.305
461,2019-01-04 06:50:00 UTC,71682.2
462,2019-01-04 07:00:00 UTC,71681.09
463,2019-01-04 07:10:00 UTC,71678.9
464,2019-01-04 07:20:00 UTC,71677.805
465,2019-01-04 07:30:00 UTC,71675.6
466,2019-01-04 07:40:00 UTC,71673.4
467,2019-01-04 07:50:00 UTC,71672.305
468,2019-01-04 08:00:00 UTC,71671.1
469,2019-01-04 08:10:00 UTC,71669.0
470,2019-01-04 08:20:00 UTC,71667.9
471,2019-01-04 08:30:00 UTC,71666.805
472,2019-01-04 08:40:00 UTC,71665.695
473,2019-01-04 08:50:00 UTC,71664.5
474,2019-01-04 09:00:00 UTC,71662.41
475,2019-01-04 09:10:00 UTC,71661.3
476,2019-01-04 09:20:00 UTC,71660.195
477,2019-01-04 09:30:00 UTC,71660.195
478,2019-01-04 09:40:00 UTC,71659.1
479,2019-01-04 09:50:00 UTC,71658.0
480,2019-01-04 10:00:00 UTC,71658.0
481,2019-01-04 10:10:00 UTC,71656.9
482,2019-01-04 10:20:00 UTC,71656.9
483,2019-01-04 10:30:00 UTC,71657.0
484,2019-01-04 10:40:00 UTC,71655.8
485,2019-01-04 10:50:00 UTC,71654.7
486,2019-01-04 11:00:00 UTC,71654.7
487,2019-01-04 11:10:00 UTC,71649.4
488,2019-01-04 11:20:00 UTC,71653.6
489,2019-01-04 11:30:00 UTC,71652.6
490,2019-01-04 11:40:00 UTC,71652.6
491,2019-01-04 11:50:00 UTC,71651.4
492,2019-01-04 12:00:00 UTC,71652.5
493,2019-01-04 12:10:00 UTC,71652.5
494,2019-01-04 12:20:00 UTC,71652.6
495,2019-01-04 12:30:00 UTC,71651.5
496,2019-01-04 12:40:00 UTC,71650.41
497,2019-01-04 12:50:00 UTC,71649.3
498,2019-01-04 13:00:00 UTC,71649.4
499,2019-01-04 13:10:00 UTC,71649.4
500,2019-01-04 13:20:00 UTC,71649.3
501,2019-01-04 13:30:00 UTC,71648.3
502,2019-01-04 13:40:00 UTC,71649.2
503,2019-01-04 13:50:00 UTC,71650.41
504,2019-01-04 14:00:00 UTC,71650.3
505,2019-01-04 14:10:00 UTC,71651.4
506,2019-01-04 14:20:00 UTC,71652.5
507,2019-01-04 14:30:00 UTC,71652.5
508,2019-01-04 14:40:00 UTC,71653.6
509,2019-01-04 14:50:00 UTC,71654.6
510,2019-01-04 15:00:00 UTC,71655.8
511,2019-01-04 15:10:00 UTC,71659.1
512,2019-01-04 15:20:00 UTC,71657.7
513,2019-01-04 15:30:00 UTC,71660.1
514,2019-01-04 15:40:00 UTC,71660.0
515,2019-01-04 15:50:00 UTC,71661.1
516,2019-01-04 16:00:00 UTC,71661.0
517,2019-01-04 16:10:00 UTC,71659.805
518,2019-01-04 16:20:00 UTC,71656.41
519,2019-01-04 16:30:00 UTC,71658.6
520,2019-01-04 16:40:00 UTC,71672.9
521,2019-01-04 16:50:00 UTC,71869.5
522,2019-01-04 17:00:00 UTC,72031.7
523,2019-01-04 17:10:00 UTC,72098.7
524,2019-01-04 17:20:00 UTC,72121.305
525,2019-01-04 17:30:00 UTC,72115.9
526,2019-01-04 17:40:00 UTC,72101.6
527,2019-01-04 17:50:00 UTC,72086.8
528,2019-01-04 18:00:00 UTC,72073.7
529,2019-01-04 18:10:00 UTC,72066.6
530,2019-01-04 18:20:00 UTC,72061.7
531,2019-01-04 18:30:00 UTC,72055.6
532,2019-01-04 18:40:00 UTC,72048.6
533,2019-01-04 18:50:00 UTC,72040.305
534,2019-01-04 19:00:00 UTC,72029.9
535,2019-01-04 19:10:00 UTC,72016.6
536,2019-01-04 19:20:00 UTC,72001.8
537,2019-01-04 19:30:00 UTC,71988.0
538,2019-01-04 19:40:00 UTC,71972.0
539,2019-01-04 19:50:00 UTC,71955.4
540,2019-01-04 20:00:00 UTC,71937.8
541,2019-01-04 20:10:00 UTC,71917.9
542,2019-01-04 20:20:00 UTC,71900.3
543,2019-01-04 20:30:00 UTC,71885.0
544,2019-01-04 20:40:00 UTC,71881.0
545,2019-01-04 20:50:00 UTC,71899.2
546,2019-01-04 21:00:00 UTC,71915.195
547,2019-01-04 21:10:00 UTC,71922.305
548,2019-01-04 21:20:00 UTC,71924.1
549,2019-01-04 21:30:00 UTC,71925.8
550,2019-01-04 21:40:00 UTC,71928.0
551,2019-01-04 21:50:00 UTC,71929.7
552,2019-01-04 22:00:00 UTC,71932.4
553,2019-01-04 22:10:00 UTC,71932.4
554,2019-01-04 22:20:00 UTC,71930.1
555,2019-01-04 22:30:00 UTC,71928.0
556,2019-01-04 22:40:00 UTC,71923.1
557,2019-01-04 22:50:00 UTC,71918.1
558,2019-01-04 23:00:00 UTC,71912.0
559,2019-01-04 23:10:00 UTC,71903.9
560,2019-01-04 23:20:00 UTC,71896.695
561,2019-01-04 23:30:00 UTC,71887.3
562,2019-01-04 23:40:00 UTC,71878.0
563,2019-01-04 23:50:00 UTC,71868.1
564,2019-01-05 00:00:00 UTC,71857.6
565,2019-01-05 00:10:00 UTC,71845.5
566,2019-01-05 00:20:00 UTC,71835.0
567,2019-01-05 00:30:00 UTC,71824.1
568,2019-01-05 00:40:00 UTC,71813.0
569,2019-01-05 00:50:00 UTC,71803.9
570,2019-01-05 01:00:00 UTC,71795.5
571,2019-01-05 01:10:00 UTC,71787.09
572,2019-01-05 01:20:00 UTC,71779.5
573,2019-01-05 01:30:00 UTC,71773.5
574,2019-01-05 01:40:00 UTC,71767.9
575,2019-01-05 01:50:00 UTC,71764.1
576,2019-01-05 02:00:00 UTC,71763.0
577,2019-01-05 02:10:00 UTC,71766.805
578,2019-01-05 02:20:00 UTC,71771.9
579,2019-01-05 02:30:00 UTC,71775.6
580,2019-01-05 02:40:00 UTC,71780.1
581,2019-01-05 02:50:00 UTC,71791.6
