prefixo,nome,transmissao,valor_leitura_flu,valor,intervalo
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71669.1,,2018-10-01 12:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71668.0,,2018-10-01 12:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71668.0,,2018-10-01 13:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71668.0,,2018-10-01 13:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71669.1,,2018-10-01 13:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71669.1,,2018-10-01 13:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71670.2,,2018-10-01 13:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71672.4,,2018-10-01 13:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71674.59,,2018-10-01 14:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71675.7,,2018-10-01 14:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71677.9,,2018-10-01 14:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71679.0,,2018-10-01 14:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71680.0,,2018-10-01 14:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71681.2,,2018-10-01 14:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71681.6,,2018-10-01 15:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71681.09,,2018-10-01 15:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71681.09,,2018-10-01 15:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71681.0,,2018-10-01 15:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71681.5,,2018-10-01 15:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71682.1,,2018-10-01 15:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71682.1,,2018-10-01 16:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71682.7,,2018-10-01 16:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71682.7,,2018-10-01 16:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71683.1,,2018-10-01 16:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71683.195,,2018-10-01 16:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71683.195,,2018-10-01 16:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71683.5,,2018-10-01 17:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71683.695,,2018-10-01 17:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71683.1,,2018-10-01 17:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71683.1,,2018-10-01 17:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71683.695,,2018-10-01 17:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71684.695,,2018-10-01 17:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71684.695,,2018-10-01 18:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71684.695,,2018-10-01 18:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71684.6,,2018-10-01 18:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71680.8,,2018-10-01 18:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71680.2,,2018-10-01 18:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71735.0,,2018-10-01 18:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71744.5,,2018-10-01 19:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71734.195,,2018-10-01 19:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71729.305,,2018-10-01 19:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71722.195,,2018-10-01 19:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71715.6,,2018-10-01 19:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71710.8,,2018-10-01 19:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71708.1,,2018-10-01 20:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71705.8,,2018-10-01 20:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71705.8,,2018-10-01 20:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71706.9,,2018-10-01 20:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71708.1,,2018-10-01 20:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71708.1,,2018-10-01 20:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71707.5,,2018-10-01 21:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71705.8,,2018-10-01 21:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71704.7,,2018-10-01 21:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71702.4,,2018-10-01 21:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71700.3,,2018-10-01 21:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71699.8,,2018-10-01 21:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71698.1,,2018-10-01 22:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71696.4,,2018-10-01 22:10:00 UTC
