,intervalo,valor_leitura_flu_143,valor_leitura_flu_283,valor_leitura_flu_413,valor_leitura_flu_563,valor_leitura_flu_629,valor_leitura_flu_1000580,valor_leitura_flu_1000610,valor_leitura_flu_1000958,valor_leitura_plu_143,valor_leitura_plu_283,valor_leitura_plu_413,valor_leitura_plu_511,valor_leitura_plu_514,valor_leitura_plu_563,valor_leitura_plu_629,valor_leitura_plu_1000500,valor_leitura_plu_1000510,valor_leitura_plu_1000868
17,2019-01-01 04:50:00 UTC,73331.8,72258.4,71663.5,74568.4,72837.2,77200.5,300.3,72406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2019-01-01 05:00:00 UTC,73333.5,72257.3,71663.5,74568.4,72837.0,77200.2,300.3,72405.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2019-01-01 05:10:00 UTC,73334.805,72256.3,71663.5,74568.4,72837.0,77200.7,300.3,72404.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2019-01-01 05:20:00 UTC,73331.9,72255.2,71662.41,74568.4,72837.41,77200.5,300.3,72403.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2019-01-01 05:30:00 UTC,73333.0,72255.0,71661.3,74568.4,72837.09,77200.5,300.3,72403.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2019-01-01 05:40:00 UTC,73331.41,72254.9,71659.1,74568.4,72836.8,77200.3,300.3,72403.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2019-01-01 05:50:00 UTC,73331.9,72255.0,71660.195,74568.7,72836.7,77200.0,300.3,72403.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2019-01-01 06:00:00 UTC,73331.9,72254.6,71659.1,74569.0,72836.7,77200.2,300.3,72403.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2019-01-01 06:10:00 UTC,73332.6,72255.3,71656.9,74569.0,72837.0,77200.2,300.3,72404.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2019-01-01 06:20:00 UTC,73333.6,72255.9,71655.9,74569.0,72837.09,77200.2,300.3,72406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2019-01-01 06:30:00 UTC,73331.41,72257.0,71654.7,74569.0,72836.7,77199.91,300.3,72406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2019-01-01 06:40:00 UTC,73333.1,72257.0,71654.7,74569.0,72836.8,77200.2,300.3,72406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2019-01-01 06:50:00 UTC,73333.5,72257.4,71653.6,74568.5,72836.8,77199.8,300.3,72405.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2019-01-01 07:00:00 UTC,73330.7,72257.0,71652.5,74568.5,72837.41,77199.8,300.3,72404.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2019-01-01 07:10:00 UTC,73332.3,72255.6,71652.5,74569.5,72837.41,77199.91,300.3,72403.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2019-01-01 07:20:00 UTC,73332.4,72255.0,71652.5,74569.5,72837.0,77199.8,300.3,72402.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2019-01-01 07:30:00 UTC,73331.9,72253.9,71653.6,74569.0,72836.7,77199.8,300.3,72402.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2019-01-01 07:40:00 UTC,73331.0,72254.6,71653.6,74569.0,72836.4,77199.91,300.3,72401.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2019-01-01 07:50:00 UTC,73330.7,72253.9,71653.6,74569.5,72836.0,77200.3,300.3,72401.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2019-01-01 08:00:00 UTC,73330.3,72253.6,71653.6,74569.0,72836.0,77200.2,300.3,72401.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2019-01-01 08:10:00 UTC,73330.7,72252.9,71653.6,74568.5,72836.6,77200.5,300.3,72401.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2019-01-01 08:20:00 UTC,73331.41,72252.6,71653.6,74568.5,72836.7,77200.2,300.3,72400.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2019-01-01 08:30:00 UTC,73331.9,72252.5,71652.5,74568.5,72836.7,77200.3,300.3,72400.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2019-01-01 08:40:00 UTC,73331.9,72252.9,71652.5,74568.5,72836.7,77200.5,300.3,72400.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-01-01 08:50:00 UTC,73332.4,72251.3,71651.5,74568.4,72836.4,77200.5,300.3,72399.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-01-01 09:00:00 UTC,73332.4,72251.8,71651.4,74568.4,72836.3,77200.2,300.3,72399.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2019-01-01 09:10:00 UTC,73332.6,72251.9,71651.5,74569.0,72836.3,77200.3,300.3,72398.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2019-01-01 09:20:00 UTC,73331.2,72250.8,71650.3,74568.91,72836.6,77200.09,300.3,72398.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2019-01-01 09:30:00 UTC,73331.9,72250.41,71649.2,74568.91,72836.0,77200.09,300.3,72398.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2019-01-01 09:40:00 UTC,73330.1,72250.09,71649.2,74568.91,72836.1,77200.2,300.3,72398.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2019-01-01 09:50:00 UTC,73329.7,72250.09,71649.2,74568.91,72836.3,77199.91,300.3,72398.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2019-01-01 10:00:00 UTC,73331.8,72250.41,71648.2,74568.91,72836.3,77200.2,300.3,72397.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2019-01-01 10:10:00 UTC,73331.3,72250.9,71647.195,74568.91,72836.1,77199.8,300.3,72398.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2019-01-01 10:20:00 UTC,73331.7,72249.91,71646.1,74568.3,72836.7,77199.8,300.3,72396.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2019-01-01 10:30:00 UTC,73331.3,72250.9,71645.1,74568.59,72836.0,77199.91,300.3,72396.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2019-01-01 10:40:00 UTC,73328.4,72250.3,71644.0,74568.2,72835.7,77199.4,300.3,72396.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2019-01-01 10:50:00 UTC,73328.0,72249.7,71641.805,74567.1,72835.305,77199.4,300.3,72395.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2019-01-01 11:00:00 UTC,73327.9,72250.41,71641.7,74567.1,72835.195,77199.7,300.3,72395.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2019-01-01 11:10:00 UTC,73326.9,72249.7,71641.7,74566.4,72834.805,77198.9,300.3,72394.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2019-01-01 11:20:00 UTC,73325.09,72249.4,71639.6,74565.9,72833.5,77198.8,300.3,72393.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2019-01-01 11:30:00 UTC,73325.0,72249.4,71639.6,74565.195,72833.4,77197.6,300.3,72392.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2019-01-01 11:40:00 UTC,73323.2,72248.7,71638.4,74564.695,72832.8,77197.9,300.3,72392.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2019-01-01 11:50:00 UTC,73323.1,72249.4,71638.4,74564.6,72832.4,77197.5,300.3,72390.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2019-01-01 12:00:00 UTC,73323.8,72248.4,71638.4,74564.5,72831.6,77197.305,300.3,72390.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2019-01-01 12:10:00 UTC,73323.3,72248.7,71638.4,74564.4,72832.1,77197.195,300.3,72390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2019-01-01 12:20:00 UTC,73323.7,72248.7,71638.4,74564.3,72831.2,77196.695,300.3,72389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2019-01-01 12:30:00 UTC,73324.4,72248.4,71637.3,74564.2,72831.9,77196.695,300.3,72388.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2019-01-01 12:40:00 UTC,73324.8,72248.2,71638.4,74564.695,72833.195,77197.0,300.3,72387.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2019-01-01 12:50:00 UTC,73325.09,72248.2,71639.5,74564.1,72832.7,77196.4,300.3,72386.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2019-01-01 13:00:00 UTC,73324.3,72248.2,71639.4,74564.5,72833.9,77196.0,300.3,72387.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2019-01-01 13:10:00 UTC,73324.4,72248.6,71640.4,74564.5,72833.195,77195.5,300.3,72388.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2019-01-01 13:20:00 UTC,73326.3,72247.0,71640.5,74564.4,72833.9,77195.4,300.3,72388.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2019-01-01 13:30:00 UTC,73323.8,72247.9,71640.4,74564.4,72833.9,77195.0,300.3,72388.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2019-01-01 13:40:00 UTC,73327.195,72247.9,71640.4,74563.8,72834.4,77195.6,300.3,72389.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2019-01-01 13:50:00 UTC,73327.195,72250.6,71639.3,74564.805,72834.305,77196.4,300.3,72392.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2019-01-01 14:00:00 UTC,73326.9,72251.6,71640.4,74564.805,72834.4,77196.195,300.3,72395.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2019-01-01 14:10:00 UTC,73327.805,72253.6,71640.4,74564.6,72834.5,77196.1,300.3,72396.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2019-01-01 14:20:00 UTC,73328.4,72255.1,71640.305,74565.1,72835.1,77195.695,300.3,72396.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2019-01-01 14:30:00 UTC,73328.5,72254.4,71641.4,74565.1,72835.8,77196.6,300.3,72395.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2019-01-01 14:40:00 UTC,73328.9,72252.695,71641.4,74564.0,72835.7,77196.195,300.3,72396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2019-01-01 14:50:00 UTC,73328.9,72253.695,71642.5,74565.6,72836.1,77195.8,300.45000000000005,72395.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2019-01-01 15:00:00 UTC,73328.805,72252.4,71643.59,74565.0,72836.6,77196.195,300.6,72395.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2019-01-01 15:10:00 UTC,73328.305,72252.805,71644.7,74566.1,72836.5,77197.305,301.2,72396.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2019-01-01 15:20:00 UTC,73327.5,72253.695,71648.0,74565.305,72837.59,77197.4,300.7,72399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2019-01-01 15:30:00 UTC,73327.1,72253.6,71648.0,74565.5,72836.4,77197.195,301.0,72399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2019-01-01 15:40:00 UTC,73328.0,72253.4,71649.8,74564.9,72836.1,77197.5,301.29999999999995,72400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2019-01-01 15:50:00 UTC,73327.5,72255.2,71650.09,74566.6,72835.8,77196.4,301.59999999999997,72402.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2019-01-01 16:00:00 UTC,73328.0,72255.8,71650.2,74564.4,72836.0,77197.305,301.9,72403.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2019-01-01 16:10:00 UTC,73326.7,72254.8,71650.09,74566.9,72835.5,77195.9,303.3,72403.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2019-01-01 16:20:00 UTC,73329.7,72257.4,71649.0,74565.4,72835.195,77196.5,304.03333333333336,72402.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2019-01-01 16:30:00 UTC,73330.5,72254.8,71650.09,74564.805,72835.0,77195.3,304.76666666666665,72402.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2019-01-01 16:40:00 UTC,73330.6,72255.5,71650.09,74563.8,72833.695,77195.8,305.5,72399.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2019-01-01 16:50:00 UTC,73331.09,72254.2,71650.09,74563.3,72833.6,77195.9,306.23333333333335,72401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2019-01-01 17:00:00 UTC,73332.2,72253.5,71651.3,74565.4,72833.4,77195.695,306.96666666666664,72399.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2019-01-01 17:10:00 UTC,73332.6,72252.1,71648.9,74564.4,72834.4,77195.5,307.7,72400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2019-01-01 17:20:00 UTC,73330.7,72252.695,71650.0,74563.9,72834.9,77195.1,306.8,72396.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2019-01-01 17:30:00 UTC,73333.1,72251.9,71650.0,74563.9,72835.6,77195.6,306.77661290322584,72399.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2019-01-01 17:40:00 UTC,73332.7,72253.305,71651.1,74563.4,72835.1,77195.0,306.7532258064516,72402.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2019-01-01 17:50:00 UTC,73332.9,72254.0,71651.1,74563.5,72835.4,77195.5,306.72983870967744,72403.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2019-01-01 18:00:00 UTC,73333.3,72255.6,71652.195,74563.1,72835.5,77196.0,306.7064516129032,72404.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2019-01-01 18:10:00 UTC,73332.8,72256.3,71651.1,74563.7,72835.9,77196.4,306.68306451612904,72406.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2019-01-01 18:20:00 UTC,73333.4,72257.6,71651.1,74564.3,72835.8,77196.6,306.65967741935486,72406.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2019-01-01 18:30:00 UTC,73334.195,72258.6,71651.1,74565.4,72836.1,77197.195,306.63629032258063,72408.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2019-01-01 18:40:00 UTC,73333.0,72259.305,71652.305,74565.0,72836.4,77196.805,306.61290322580646,72409.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2019-01-01 18:50:00 UTC,73333.9,72259.9,71653.305,74565.1,72836.9,77196.805,306.5895161290323,72409.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2019-01-01 19:00:00 UTC,73333.9,72260.9,71653.305,74566.195,72836.6,77197.805,306.56612903225806,72411.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2019-01-01 19:10:00 UTC,73332.6,72261.3,71654.6,74566.305,72836.5,77197.9,306.5427419354839,72411.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2019-01-01 19:20:00 UTC,73330.7,72261.2,71656.7,74566.805,72837.2,77197.6,306.51935483870966,72412.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2019-01-01 19:30:00 UTC,73331.41,72261.6,71656.7,74566.9,72837.59,77198.0,306.4959677419355,72411.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2019-01-01 19:40:00 UTC,73330.6,72261.2,71659.0,74567.0,72837.3,77198.1,306.4725806451613,72411.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2019-01-01 19:50:00 UTC,73331.0,72260.305,71660.1,74567.0,72837.41,77198.3,306.4491935483871,72409.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2019-01-01 20:00:00 UTC,73329.5,72259.6,71657.8,74567.6,72837.41,77198.3,306.4258064516129,72408.695,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
109,2019-01-01 20:10:00 UTC,73332.4,72259.195,71659.0,74567.6,72837.7,77198.8,306.40241935483874,72407.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2019-01-01 20:20:00 UTC,73332.8,72258.4,71659.0,74568.1,72838.0,77199.2,306.3790322580645,72407.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2019-01-01 20:30:00 UTC,73333.195,72258.9,71660.0,74567.2,72837.2,77199.0,306.35564516129034,72407.6,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4
112,2019-01-01 20:40:00 UTC,73333.195,72258.9,71673.3,74568.2,72839.4,77199.0,306.3322580645161,72408.695,0.0,0.8,0.4,0.0,0.0,0.0,1.8,0.0,0.0,2.0
113,2019-01-01 20:50:00 UTC,73331.9,72260.4,71701.9,74567.8,72848.8,77199.4,306.30887096774194,72406.6,0.0,0.6,4.8,0.0,0.0,0.4,1.0,0.0,0.0,1.6
114,2019-01-01 21:00:00 UTC,73331.2,72270.6,71768.1,74571.4,72933.9,77199.2,306.28548387096777,72406.7,0.0,0.6,1.6,0.0,0.0,2.8,3.8,0.0,0.0,1.8
115,2019-01-01 21:10:00 UTC,73334.5,72307.9,71806.3,74601.9,72956.8,77199.0,306.26209677419354,72409.805,0.0,12.4,1.4,0.0,0.0,1.0,5.8,0.0,0.0,2.0
116,2019-01-01 21:20:00 UTC,73332.0,72337.41,71811.3,74599.4,72989.5,77199.7,306.23870967741937,72416.0,0.0,7.6,0.8,0.0,0.0,0.6,3.4,0.0,0.0,11.2
117,2019-01-01 21:30:00 UTC,73333.805,72356.41,71809.695,74594.2,73001.2,77199.7,306.2153225806452,72422.195,0.0,1.6,0.0,0.0,0.0,0.4,2.4,0.0,0.0,5.4
118,2019-01-01 21:40:00 UTC,73333.805,72346.305,71827.195,74590.195,72934.6,77199.91,306.19193548387096,72424.2,0.2,0.4,0.2,0.0,0.0,0.2,1.6,0.0,0.0,1.6
119,2019-01-01 21:50:00 UTC,73335.1,72319.7,71859.1,74584.0,72896.695,77199.7,306.1685483870968,72424.3,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4
120,2019-01-01 22:00:00 UTC,73333.3,72299.91,71868.7,74579.9,72876.9,77199.7,306.14516129032256,72425.41,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2019-01-01 22:10:00 UTC,73335.305,72288.9,71859.805,74577.305,72865.195,77199.8,306.1217741935484,72425.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
122,2019-01-01 22:20:00 UTC,73335.0,72282.7,71840.1,74574.8,72857.5,77199.91,306.0983870967742,72424.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2019-01-01 22:30:00 UTC,73334.695,72278.4,71818.1,74572.695,72852.4,77200.09,306.075,72422.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2019-01-01 22:40:00 UTC,73332.1,72274.7,71798.3,74572.305,72849.2,77199.8,306.0516129032258,72419.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2019-01-01 22:50:00 UTC,73333.805,72271.4,71782.4,74571.805,72847.195,77200.2,306.0282258064516,72417.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2019-01-01 23:00:00 UTC,73332.1,72269.0,71769.1,74571.805,72845.0,77199.91,306.0048387096774,72416.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2019-01-01 23:10:00 UTC,73330.9,72267.3,71759.805,74570.8,72844.1,77200.3,305.98145161290324,72416.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2019-01-01 23:20:00 UTC,73332.5,72266.4,71753.195,74571.195,72843.0,77200.41,305.958064516129,72415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2019-01-01 23:30:00 UTC,73331.7,72265.9,71748.3,74570.8,72843.0,77200.2,305.93467741935484,72415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2019-01-01 23:40:00 UTC,73331.3,72265.6,71745.0,74570.8,72842.4,77200.3,305.91129032258067,72415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2019-01-01 23:50:00 UTC,73330.5,72264.9,71741.6,74570.8,72841.6,77200.09,305.88790322580644,72414.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2019-01-02 00:00:00 UTC,73332.5,72263.9,71738.3,74570.8,72841.4,77200.41,305.86451612903227,72414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2019-01-02 00:10:00 UTC,73333.3,72263.6,71736.6,74570.8,72841.0,77200.5,305.84112903225804,72414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2019-01-02 00:20:00 UTC,73333.3,72263.6,71734.5,74571.195,72840.5,77200.3,305.81774193548387,72413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2019-01-02 00:30:00 UTC,73332.1,72262.8,71732.2,74570.8,72839.695,77200.5,305.7943548387097,72411.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
