,intervalo,valor_leitura_flu_143,valor_leitura_flu_283,valor_leitura_flu_413,valor_leitura_flu_563,valor_leitura_flu_629,valor_leitura_flu_1000580,valor_leitura_flu_1000610,valor_leitura_flu_1000958,valor_leitura_plu_143,valor_leitura_plu_283,valor_leitura_plu_413,valor_leitura_plu_511,valor_leitura_plu_514,valor_leitura_plu_563,valor_leitura_plu_629,valor_leitura_plu_1000500,valor_leitura_plu_1000510,valor_leitura_plu_1000868
11,2022-01-01 04:50:00 UTC,73353.0,72262.0,71719.0,74596.0,72837.0,77249.0,321.0,72460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
12,2022-01-01 05:00:00 UTC,73355.0,72261.0,71716.0,74595.0,72838.0,77249.0,322.0,72459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2022-01-01 05:10:00 UTC,73353.0,72260.0,71713.0,74596.0,72838.0,77249.0,321.0,72458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2022-01-01 05:20:00 UTC,73352.0,72259.0,71711.0,74595.0,72838.0,77249.0,321.0,72457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2022-01-01 05:30:00 UTC,73353.0,72259.0,71709.0,74595.0,72837.0,77249.0,321.0,72455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2022-01-01 05:40:00 UTC,73352.0,72258.0,71707.0,74595.0,72837.0,77249.0,321.0,72455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2022-01-01 05:50:00 UTC,73352.0,72256.0,71704.0,74595.0,72838.0,77248.0,320.0,72454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2022-01-01 06:00:00 UTC,73352.0,72256.0,71703.0,74595.0,72838.0,77248.0,320.0,72453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2022-01-01 06:10:00 UTC,73352.0,72255.0,71701.0,74595.0,72838.0,77248.0,320.0,72453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2022-01-01 06:20:00 UTC,73352.0,72255.0,71700.0,74595.0,72837.0,77248.0,320.0,72452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2022-01-01 06:30:00 UTC,73351.0,72255.0,71698.0,74595.0,72837.0,77248.0,320.0,72451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2022-01-01 06:40:00 UTC,73351.0,72254.0,71697.0,74594.0,72837.0,77248.0,319.0,72450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2022-01-01 06:50:00 UTC,73351.0,72254.0,71696.0,74594.0,72837.0,77248.0,319.0,72450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2022-01-01 07:00:00 UTC,73351.0,72254.0,71694.0,74587.0,72837.0,77248.0,319.0,72449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2022-01-01 07:10:00 UTC,73350.0,72252.0,71693.0,74583.0,72837.0,77248.0,319.0,72448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2022-01-01 07:20:00 UTC,73349.0,72252.0,71693.0,74582.0,72837.0,77248.0,318.0,72447.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
27,2022-01-01 07:30:00 UTC,73347.0,72251.0,71692.0,74582.0,72837.0,77248.0,317.0,72445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2022-01-01 07:40:00 UTC,73347.0,72250.0,71691.0,74582.0,72837.0,77247.0,317.0,72445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2022-01-01 07:50:00 UTC,73345.0,72249.0,71690.0,74582.0,72837.0,77247.0,316.0,72444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2022-01-01 08:00:00 UTC,73345.0,72247.0,71689.0,74582.0,72837.0,77247.0,316.0,72443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2022-01-01 08:10:00 UTC,73347.0,72247.0,71687.0,74582.0,72836.0,77247.0,316.0,72441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2022-01-01 08:20:00 UTC,73347.0,72246.0,71686.0,74582.0,72837.0,77247.0,316.0,72440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2022-01-01 08:30:00 UTC,73347.0,72245.0,71686.0,74582.0,72836.0,77247.0,315.0,72439.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
34,2022-01-01 08:40:00 UTC,73348.0,72244.0,71685.0,74582.0,72836.0,77247.0,315.0,72438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2022-01-01 08:50:00 UTC,73348.0,72243.0,71683.0,74582.0,72836.0,77247.0,317.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2022-01-01 09:00:00 UTC,73348.0,72243.0,71682.0,74582.0,72837.0,77247.0,322.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2022-01-01 09:10:00 UTC,73346.0,72241.0,71681.0,74582.0,72837.0,77248.0,325.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2022-01-01 09:20:00 UTC,73348.0,72241.0,71680.0,74582.0,72837.0,77248.0,329.0,72435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2022-01-01 09:30:00 UTC,73345.0,72241.0,71679.0,74582.0,72837.0,77247.0,333.0,72435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2022-01-01 09:40:00 UTC,73346.0,72240.0,71678.0,74582.0,72837.0,77248.0,336.0,72435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2022-01-01 09:50:00 UTC,73346.0,72240.0,71677.0,74582.0,72837.0,77248.0,338.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2022-01-01 10:00:00 UTC,73347.0,72241.0,71676.0,74582.0,72837.0,77247.0,339.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2022-01-01 10:10:00 UTC,73349.0,72242.0,71674.0,74582.0,72837.0,77247.0,337.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2022-01-01 10:20:00 UTC,73348.0,72241.0,71673.0,74582.0,72837.0,77247.0,331.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2022-01-01 10:30:00 UTC,73348.0,72240.0,71672.0,74582.0,72836.0,77247.0,326.0,72435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2022-01-01 10:40:00 UTC,73346.0,72240.0,71670.0,74582.0,72836.0,77247.0,323.0,72435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2022-01-01 10:50:00 UTC,73344.0,72238.0,71668.0,74581.0,72836.0,77247.0,321.0,72435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2022-01-01 11:00:00 UTC,73342.0,72238.0,71668.0,74581.0,72836.0,77247.0,320.0,72434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2022-01-01 11:10:00 UTC,73342.0,72238.0,71669.0,74580.0,72835.0,77245.0,319.0,72434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2022-01-01 11:20:00 UTC,73340.0,72239.0,71668.0,74580.0,72835.0,77246.0,320.0,72435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2022-01-01 11:30:00 UTC,73342.0,72239.0,71668.0,74580.0,72835.0,77245.0,322.0,72434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2022-01-01 11:40:00 UTC,73339.0,72240.0,71667.0,74580.0,72836.0,77245.0,325.0,72433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2022-01-01 11:50:00 UTC,73339.0,72239.0,71667.0,74580.0,72835.0,77245.0,327.0,72431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2022-01-01 12:00:00 UTC,73339.0,72237.0,71667.0,74579.0,72835.0,77245.0,327.0,72429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2022-01-01 12:10:00 UTC,73338.0,72236.0,71669.0,74578.0,72835.0,77245.0,326.0,72427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2022-01-01 12:20:00 UTC,73338.0,72235.0,71669.0,74579.0,72835.0,77245.0,324.0,72425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2022-01-01 12:30:00 UTC,73338.0,72235.0,71669.0,74578.0,72835.0,77245.0,322.0,72423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2022-01-01 12:40:00 UTC,73339.0,72234.0,71670.0,74579.0,72835.0,77244.0,321.0,72421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2022-01-01 12:50:00 UTC,73337.0,72232.0,71671.0,74578.0,72835.0,77244.0,321.0,72421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2022-01-01 13:00:00 UTC,73340.0,72232.0,71670.0,74579.0,72835.0,77245.0,320.0,72421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2022-01-01 13:10:00 UTC,73341.0,72231.0,71670.0,74578.0,72836.0,77245.0,320.0,72421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2022-01-01 13:20:00 UTC,73342.0,72230.0,71669.0,74578.0,72836.0,77244.0,319.0,72421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2022-01-01 13:30:00 UTC,73343.0,72230.0,71668.0,74578.0,72836.0,77244.0,320.0,72421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2022-01-01 13:40:00 UTC,73343.0,72232.0,71667.0,74579.0,72837.0,77244.0,319.0,72422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2022-01-01 13:50:00 UTC,73343.0,72231.0,71665.0,74578.0,72837.0,77244.0,320.0,72422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2022-01-01 14:00:00 UTC,73342.0,72231.0,71664.0,74578.0,72837.0,77244.0,321.0,72422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2022-01-01 14:10:00 UTC,73343.0,72231.0,71663.0,74578.0,72836.0,77244.0,320.0,72422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2022-01-01 14:20:00 UTC,73343.0,72230.0,71663.0,74579.0,72837.0,77244.0,320.0,72422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2022-01-01 14:30:00 UTC,73342.0,72231.0,71660.0,74578.0,72837.0,77244.0,320.0,72421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2022-01-01 14:40:00 UTC,73343.0,72229.0,71658.0,74578.0,72836.0,77244.0,322.0,72422.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2022-01-01 14:50:00 UTC,73340.0,72225.0,71655.0,74578.0,72835.0,77243.0,324.0,72419.0,0.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2022-01-01 15:00:00 UTC,73341.0,72226.0,71657.0,74579.0,72835.0,77244.0,324.0,72421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2022-01-01 15:10:00 UTC,73343.0,72229.0,71658.0,74578.0,72835.0,77244.0,325.0,72423.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2022-01-01 15:20:00 UTC,73342.0,72235.0,71660.0,74578.0,72836.0,77243.0,326.0,72430.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0
75,2022-01-01 15:30:00 UTC,73344.0,72241.0,71661.0,74578.0,72837.0,77244.0,327.0,72434.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,1.8,0.0
76,2022-01-01 15:40:00 UTC,73344.0,72243.0,71667.0,74577.0,72837.0,77243.0,327.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
77,2022-01-01 15:50:00 UTC,73344.0,72244.0,71669.0,74576.0,72837.0,77243.0,327.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2022-01-01 16:00:00 UTC,73342.0,72242.0,71671.0,74575.0,72836.0,77243.0,324.0,72435.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
79,2022-01-01 16:10:00 UTC,73344.0,72241.0,71671.0,74575.0,72836.0,77242.0,326.0,72436.0,0.2,0.0,0.0,2.4,0.2,0.0,0.0,0.0,0.0,0.2
80,2022-01-01 16:20:00 UTC,73346.0,72241.0,71673.0,74577.0,72836.0,77241.0,334.0,72436.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.2
81,2022-01-01 16:30:00 UTC,73346.0,72242.0,71674.0,74577.0,72837.0,77243.0,345.0,72436.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
82,2022-01-01 16:40:00 UTC,73346.0,72244.0,71674.0,74579.0,72838.0,77247.0,346.0,72438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2022-01-01 16:50:00 UTC,73347.0,72243.0,71675.0,74579.0,72837.0,77256.0,343.0,72437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2022-01-01 17:00:00 UTC,73345.0,72242.0,71673.0,74578.0,72836.0,77257.0,339.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2022-01-01 17:10:00 UTC,73346.0,72243.0,71673.0,74578.0,72837.0,77254.0,350.0,72437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2022-01-01 17:20:00 UTC,73346.0,72243.0,71673.0,74577.0,72839.0,77250.0,359.0,72438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2022-01-01 17:30:00 UTC,73346.0,72245.0,71674.0,74576.0,72839.0,77247.0,356.0,72440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2022-01-01 17:40:00 UTC,73344.0,72247.0,71676.0,74575.0,72839.0,77245.0,349.0,72445.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2022-01-01 17:50:00 UTC,73350.0,72250.0,71676.0,74576.0,72839.0,77244.0,345.0,72447.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
90,2022-01-01 18:00:00 UTC,73358.0,72252.0,71677.0,74575.0,72839.0,77244.0,351.0,72449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
91,2022-01-01 18:10:00 UTC,73371.0,72253.0,71678.0,74575.0,72838.0,77243.0,354.0,72450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
92,2022-01-01 18:20:00 UTC,73383.0,72253.0,71678.0,74576.0,72837.0,77243.0,351.0,72452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
93,2022-01-01 18:30:00 UTC,73393.0,72253.0,71678.0,74575.0,72837.0,77243.0,346.0,72453.0,0.2,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0
94,2022-01-01 18:40:00 UTC,73394.0,72253.0,71681.0,74575.0,72837.0,77244.0,341.0,72455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2022-01-01 18:50:00 UTC,73394.0,72253.0,71684.0,74575.0,72838.0,77244.0,336.0,72457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
96,2022-01-01 19:00:00 UTC,73391.0,72253.0,71687.0,74575.0,72838.0,77244.0,333.0,72464.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2022-01-01 19:10:00 UTC,73385.0,72255.0,71689.0,74575.0,72838.0,77244.0,330.0,72473.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2022-01-01 19:20:00 UTC,73380.0,72272.0,71690.0,74576.0,72839.0,77244.0,327.0,72478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2022-01-01 19:30:00 UTC,73377.0,72278.0,71691.0,74576.0,72838.0,77244.0,326.0,72481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
100,2022-01-01 19:40:00 UTC,73376.0,72279.0,71694.0,74575.0,72838.0,77244.0,324.0,72480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2022-01-01 19:50:00 UTC,73371.0,72280.0,71699.0,74575.0,72839.0,77244.0,323.0,72478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2022-01-01 20:00:00 UTC,73373.0,72278.0,71704.0,74575.0,72838.0,77244.0,323.0,72474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2022-01-01 20:10:00 UTC,73373.0,72276.0,71709.0,74575.0,72838.0,77244.0,322.0,72471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2022-01-01 20:20:00 UTC,73370.0,72273.0,71713.0,74575.0,72838.0,77244.0,321.0,72468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2022-01-01 20:30:00 UTC,73369.0,72271.0,71715.0,74575.0,72838.0,77244.0,321.0,72466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2022-01-01 20:40:00 UTC,73368.0,72269.0,71716.0,74575.0,72837.0,77244.0,320.0,72464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2022-01-01 20:50:00 UTC,73369.0,72265.0,71716.0,74575.0,72838.0,77244.0,319.0,72462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2022-01-01 21:00:00 UTC,73365.0,72264.0,71714.0,74575.0,72838.0,77245.0,319.0,72460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2022-01-01 21:10:00 UTC,73365.0,72264.0,71712.0,74575.0,72837.0,77245.0,318.0,72459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2022-01-01 21:20:00 UTC,73364.0,72264.0,71711.0,74575.0,72837.0,77245.0,318.0,72457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2022-01-01 21:30:00 UTC,73363.0,72264.0,71709.0,74575.0,72838.0,77245.0,318.0,72455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2022-01-01 21:40:00 UTC,73360.0,72264.0,71706.0,74575.0,72838.0,77245.0,317.0,72454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2022-01-01 21:50:00 UTC,73358.0,72264.0,71704.0,74575.0,72838.0,77246.0,318.0,72453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2022-01-01 22:00:00 UTC,73360.0,72265.0,71702.0,74575.0,72838.0,77246.0,318.0,72451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2022-01-01 22:10:00 UTC,73358.0,72265.0,71701.0,74575.0,72838.0,77245.0,317.0,72449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2022-01-01 22:20:00 UTC,73354.0,72264.0,71700.0,74576.0,72838.0,77245.0,316.0,72448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2022-01-01 22:30:00 UTC,73356.0,72265.0,71698.0,74575.0,72838.0,77245.0,316.0,72447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2022-01-01 22:40:00 UTC,73353.0,72265.0,71696.0,74576.0,72838.0,77246.0,316.0,72446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2022-01-01 22:50:00 UTC,73352.0,72265.0,71695.0,74575.0,72838.0,77246.0,316.0,72445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2022-01-01 23:00:00 UTC,73353.0,72265.0,71693.0,74576.0,72838.0,77246.0,315.0,72444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2022-01-01 23:10:00 UTC,73349.0,72265.0,71692.0,74576.0,72838.0,77246.0,315.0,72443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2022-01-01 23:20:00 UTC,73349.0,72265.0,71690.0,74576.0,72838.0,77246.0,316.0,72442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2022-01-01 23:30:00 UTC,73349.0,72265.0,71689.0,74577.0,72838.0,77245.0,316.0,72441.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2022-01-01 23:40:00 UTC,73348.0,72265.0,71688.0,74577.0,72839.0,77246.0,316.0,72440.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2022-01-01 23:50:00 UTC,73347.0,72265.0,71687.0,74576.0,72839.0,77245.0,316.0,72439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2022-01-02 00:00:00 UTC,73346.0,72265.0,71687.0,74577.0,72839.0,77246.0,316.0,72439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2022-01-02 00:10:00 UTC,73348.0,72265.0,71686.0,74577.0,72839.0,77246.0,316.0,72439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2022-01-02 00:20:00 UTC,73347.0,72265.0,71684.0,74577.0,72839.0,77245.0,315.0,72437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2022-01-02 00:30:00 UTC,73346.0,72265.0,71684.0,74576.0,72839.0,77246.0,315.0,72437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2022-01-02 00:40:00 UTC,73345.0,72265.0,71682.0,74576.0,72839.0,77246.0,316.0,72437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2022-01-02 00:50:00 UTC,73346.0,72265.0,71682.0,74576.0,72839.0,77246.0,316.0,72436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2022-01-02 01:00:00 UTC,73346.0,72265.0,71681.0,74576.0,72839.0,77246.0,315.0,72435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2022-01-02 01:10:00 UTC,73347.0,72265.0,71680.0,74576.0,72839.0,77246.0,315.0,72434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2022-01-02 01:20:00 UTC,73346.0,72265.0,71680.0,74576.0,72839.0,77246.0,314.0,72434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2022-01-02 01:30:00 UTC,73348.0,72265.0,71679.0,74576.0,72838.0,77246.0,315.0,72433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2022-01-02 01:40:00 UTC,73347.0,72265.0,71678.0,74576.0,72839.0,77246.0,314.0,72433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2022-01-02 01:50:00 UTC,73345.0,72265.0,71678.0,74576.0,72839.0,77246.0,314.0,72433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
