,horizon,rmse_train,nse_train,rmse,nse
0,3,9.176824337659108,0.991459092086516,12.234458461764968,0.97906782616799
0,6,21.864226776510108,0.9515265470132354,23.461984706589234,0.9230388712006403
0,12,34.58720594054009,0.8787434832981058,39.89128764485237,0.7776207239791754
0,18,44.37703317673011,0.8004563590761703,53.80531689766107,0.5956208108811112
